dataset,target_size,algorithm,time,oa,aa,k,selected_bands,selected_weights
salinas,14,msobsdr,114.083,0.918,0.957,0.957,22|31|43|61|68|76|93|121|127|140|152|160|178|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,15,msobsdr,115.816,0.917,0.953,0.953,22|25|43|48|66|86|93|100|120|125|140|162|181|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,16,msobsdr,115.945,0.921,0.956,0.956,22|23|44|48|58|85|92|100|111|120|127|152|161|162|175|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,17,msobsdr,119.416,0.923,0.96,0.96,23|31|38|46|58|60|93|100|120|129|136|152|158|162|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,18,msobsdr,120.917,0.924,0.959,0.959,14|31|48|58|60|85|93|112|121|129|140|152|159|165|181|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,19,msobsdr,122.645,0.919,0.957,0.957,22|31|33|44|45|65|66|85|93|101|120|124|134|140|158|160|165|181|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,20,msobsdr,123.661,0.923,0.959,0.959,22|27|33|43|57|60|70|77|93|101|112|121|131|137|152|160|177|183|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,21,msobsdr,125.935,0.926,0.961,0.961,22|31|38|45|48|80|85|92|94|100|120|124|134|152|162|166|188|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,22,msobsdr,246.997,0.926,0.962,0.962,22|31|38|42|48|58|70|75|78|93|100|109|112|126|135|140|152|161|164|174|187|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,23,msobsdr,231.725,0.926,0.962,0.962,22|23|31|38|43|48|60|66|82|85|93|100|111|120|126|128|139|158|162|162|166|183|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
